"subject","condition","phase","trial","selected_difficulty_1","selected_difficulty_2","selected_difficulty_3","selected_difficulty_4","rt_1","rt_2","rt_3","rt_4","avgD","minD","maxD"
25199,"fixed","deadline",26,2,1,4,NA,1380.265,1355.895,1477.06,NA,2,2,2
25199,"fixed","deadline",27,2,1,4,NA,1562.995,1231.275,1702.685,NA,2,2,2
25199,"fixed","deadline",28,1,2,4,NA,883.56,1372.635,1444.145,NA,1,1,1
25199,"fixed","deadline",29,1,2,4,NA,940.295,1366.84,1319.59,NA,1,1,1
25348,"fixed","untimed",0,1,4,2,3,3165.095,2951.025,5156.075,1099.915,2,2,2
25348,"fixed","untimed",1,1,3,4,2,908.06,986.38,618.67,742.43,2,2,2
25348,"fixed","untimed",2,1,3,4,2,512.905,995.43,797.735,675.19,2,2,2
25348,"fixed","untimed",3,1,3,4,2,458.9,928.45,562.985,574.695,2,2,2
25348,"fixed","untimed",4,2,1,3,4,531.37,467.415,746.095,789.865,1,1,1
25348,"fixed","untimed",5,2,1,3,4,479.78,733.91,751.02,491.96,1,1,1
25348,"fixed","untimed",6,2,1,3,4,677.695,423.295,702.94,671.49,1,1,1
25348,"fixed","untimed",7,2,1,3,4,703.185,429.05,783.935,530.81,1,1,1
25348,"fixed","untimed",8,2,1,3,4,563.16,417.25,765.455,452.525,1,1,1
25348,"fixed","untimed",9,2,1,3,4,784.35,391.105,427.78,406.42,1,1,1
25348,"fixed","deadline",0,2,1,3,4,1414.135,557.455,719,461.29,1,1,1
25348,"fixed","deadline",1,2,1,3,4,609.345,426.305,413.86,468.46,1,1,1
25348,"fixed","deadline",2,2,1,3,4,688.13,318.96,760.145,418.28,1,1,1
25348,"fixed","deadline",3,2,1,3,4,927.625,363.105,739.625,634.045,1,1,1
25348,"fixed","deadline",4,2,1,3,4,768.82,435.55,963.145,403.28,1,1,1
25348,"fixed","deadline",5,4,2,NA,NA,902.82,1382.995,NA,NA,4.5,4,5
25348,"fixed","deadline",6,2,1,3,NA,478.21,524.135,907.315,NA,1,1,1
25348,"fixed","deadline",7,2,1,3,4,703.13,486.09,771.285,499.235,1,1,1
25348,"fixed","deadline",8,2,1,3,4,403.6,443.735,713.715,511.825,1,1,1
25348,"fixed","deadline",9,2,1,3,4,874.395,407.61,791.67,487.14,1,1,1
25348,"fixed","deadline",10,2,1,3,4,359.335,326.915,683.22,475.555,1,1,1
25348,"fixed","deadline",11,2,1,3,4,833.19,904.51,998.935,451.525,1,1,1
25348,"fixed","deadline",12,2,1,3,NA,472.76,410.455,795.265,NA,1,1,1
25348,"fixed","deadline",13,2,1,3,4,741.685,401.185,754.345,376.39,1,1,1
25348,"fixed","deadline",14,2,1,3,4,413.38,346.095,616.715,468.455,1,1,1
25348,"fixed","deadline",15,2,1,3,4,349.56,378.86,726.34,392.96,1,1,1
25348,"fixed","deadline",16,2,1,3,4,355.63,334.63,714.1,353.975,1,1,1
25348,"fixed","deadline",17,2,1,3,4,307.15,378.655,716.025,412.01,1,1,1
25348,"fixed","deadline",18,2,1,3,4,492.775,385.87,960.14,375.48,1,1,1
25348,"fixed","deadline",19,2,1,3,4,345.475,357.55,1126.465,478.445,1,1,1
25348,"fixed","deadline",20,2,1,3,4,334.23,321.02,775.315,452.675,1,1,1
25348,"fixed","deadline",21,2,1,3,4,512.13,353.74,1074.755,484.185,1,1,1
25348,"fixed","deadline",22,2,1,3,NA,329.9,296.58,893.755,NA,1,1,1
25348,"fixed","deadline",23,2,1,3,4,477.095,298.915,751.015,635.15,1,1,1
25348,"fixed","deadline",24,2,1,3,4,249.61,321.64,1224.565,392.57,1,1,1
25348,"fixed","deadline",25,2,1,3,4,376.305,351.01,772.05,549.775,1,1,1
25348,"fixed","deadline",26,2,1,3,4,643.315,300.31,647.705,370.37,1,1,1
25348,"fixed","deadline",27,2,1,3,4,343.325,285.865,655.98,552.43,1,1,1
25348,"fixed","deadline",28,2,1,3,4,406.17,292.48,1220.13,428.085,1,1,1
25348,"fixed","deadline",29,2,1,3,4,342.76,304.92,673.475,354.5,1,1,1
25363,"fixed","untimed",0,1,2,3,4,NA,NA,NA,1775.21,0,0,0
25363,"fixed","untimed",1,1,3,2,4,1850.7,1817.245,1974.855,1571.74,1,1,1
25363,"fixed","untimed",2,3,2,1,4,1970.2,1625.56,1758.345,1398.565,3,3,3
25363,"fixed","untimed",3,2,1,3,4,1212.9,1564.155,1534.59,1510.405,1,1,1
25363,"fixed","untimed",4,1,3,2,4,2210.77,1356.195,1330.76,1875.31,1,1,1
25363,"fixed","untimed",5,1,4,2,3,1494.18,1747.68,1327.8,1453.475,2,2,2
25363,"fixed","untimed",6,3,1,2,4,807.6899999,1382.46,1694.9,1328.41,2,2,2
25363,"fixed","untimed",7,2,1,3,4,1769.47,2049.01,1733.57,1479.41,1,1,1
25363,"fixed","untimed",8,2,3,1,4,1273.685,1365.155,1455.15,1399.77,2,2,2
25363,"fixed","untimed",9,2,3,1,4,1517,1410.08,1324.16,1304.19,2,2,2
25363,"fixed","deadline",0,1,3,NA,NA,2199.015,1392.36,NA,NA,1.5,1,2
25363,"fixed","deadline",1,1,2,3,NA,1591.015,1757.355,1429.755,NA,0,0,0
25363,"fixed","deadline",2,2,NA,NA,NA,1120.365,NA,NA,NA,2.5,1,4
25363,"fixed","deadline",3,1,2,NA,NA,2655.22,1360.89,NA,NA,0.5,0,1
25363,"fixed","deadline",4,1,3,2,NA,954.075,1655.615,1366.81,NA,1,1,1
25363,"fixed","deadline",5,1,3,2,NA,865.405,1464.885,1411.225,NA,1,1,1
25363,"fixed","deadline",6,1,3,2,NA,1602.93,1407.105,1446.595,NA,1,1,1
25363,"fixed","deadline",7,1,2,3,NA,1196.565,1699.44,1363.34,NA,0,0,0
25363,"fixed","deadline",8,1,2,3,NA,1475.39,1433.345,1459.51,NA,0,0,0
25363,"fixed","deadline",9,1,3,2,NA,608.9949999,1430.03,1360.75,NA,1,1,1
25363,"fixed","deadline",10,1,2,3,NA,897.845,1431.2,1392.935,NA,0,0,0
25363,"fixed","deadline",11,1,3,2,NA,985.1299999,1415.265,1387.895,NA,1,1,1
25363,"fixed","deadline",12,1,3,2,NA,983.7799999,1271.35,1404.65,NA,1,1,1
25363,"fixed","deadline",13,1,3,2,4,504.31,1393.2,1395.545,1350.25,1,1,1
25363,"fixed","deadline",14,1,3,2,NA,763.855,1405.755,1558.73,NA,1,1,1
25363,"fixed","deadline",15,1,3,2,NA,1312.995,1368.825,1827.36,NA,1,1,1
25363,"fixed","deadline",16,1,3,2,NA,1090.425,1220.49,1383.48,NA,1,1,1
25363,"fixed","deadline",17,1,3,2,NA,1600.435,1337.81,1430.915,NA,1,1,1
25363,"fixed","deadline",18,1,3,2,NA,936.7750001,1395.695,1446.335,NA,1,1,1
25363,"fixed","deadline",19,1,3,2,NA,745.4550001,1873.065,1471.73,NA,1,1,1
25363,"fixed","deadline",20,1,3,2,NA,1066.35,1395.395,1403.175,NA,1,1,1
25363,"fixed","deadline",21,1,2,3,NA,766.0649999,1380.145,1519.64,NA,0,0,0
25363,"fixed","deadline",22,1,3,2,NA,1145.065,1445.65,1398.695,NA,1,1,1
25363,"fixed","deadline",23,1,3,2,NA,915.0700001,1890.72,1403.255,NA,1,1,1
25363,"fixed","deadline",24,1,3,2,NA,915.245,1415.275,1353.135,NA,1,1,1
25363,"fixed","deadline",25,1,2,3,NA,617.115,1340.3,1400.22,NA,0,0,0
25363,"fixed","deadline",26,1,3,2,4,660.5450001,1399.135,1403.105,1340.41,1,1,1
25363,"fixed","deadline",27,1,3,2,NA,985.1249999,1369.73,1300.84,NA,1,1,1
25363,"fixed","deadline",28,1,3,2,NA,736.1000001,1449.515,1431.735,NA,1,1,1
25363,"fixed","deadline",29,1,3,2,NA,1396.855,1459.26,1366.845,NA,1,1,1
25582,"fixed","untimed",0,2,4,1,3,4358,1397,1615,1196,3,3,3
25582,"fixed","untimed",1,4,1,3,2,1832,1391,823,796,4,4,4
25582,"fixed","untimed",2,1,3,4,2,946,591,711,1513,2,2,2
25582,"fixed","untimed",3,1,3,4,2,1240,566,708,744,2,2,2
25582,"fixed","untimed",4,2,1,3,4,1053,620,1085,658,1,1,1
25582,"fixed","untimed",5,4,3,1,2,1336,1046,643,455,5,5,5
25582,"fixed","untimed",6,2,1,3,4,1035,604,630,656,1,1,1
25582,"fixed","untimed",7,4,1,2,3,947,617,414,631,3,3,3
25582,"fixed","untimed",8,1,3,4,2,1635,694,468,569,2,2,2
25582,"fixed","untimed",9,4,2,1,3,1210,805,640,668,4,4,4
25582,"fixed","deadline",0,1,3,4,NA,748,389,812,NA,2,2,2
25582,"fixed","deadline",1,1,2,3,4,705,424,620,811,0,0,0
25582,"fixed","deadline",2,1,2,3,4,551,429,1004,867,0,0,0
25582,"fixed","deadline",3,1,2,3,4,433,506,566,475,0,0,0
25582,"fixed","deadline",4,1,2,3,4,800,430,547,732,0,0,0
25582,"fixed","deadline",5,1,2,3,4,446,363,490,894,0,0,0
25582,"fixed","deadline",6,1,2,3,4,569,424,590,527,0,0,0
25582,"fixed","deadline",7,1,2,3,4,308,251,494,417,0,0,0
25582,"fixed","deadline",8,1,2,3,4,550,333,553,500,0,0,0
25582,"fixed","deadline",9,1,2,3,4,607,374,523,498,0,0,0
25582,"fixed","deadline",10,1,2,3,4,406,423,486,389,0,0,0
25582,"fixed","deadline",11,1,2,3,4,583,327,393,425,0,0,0
25582,"fixed","deadline",12,1,2,3,4,361,372,633,490,0,0,0
25582,"fixed","deadline",13,1,2,3,4,556,334,434,416,0,0,0
25582,"fixed","deadline",14,1,2,3,4,351,357,713,896,0,0,0
25582,"fixed","deadline",15,4,1,2,3,586,881,350,673,3,3,3
25582,"fixed","deadline",16,1,2,3,4,643,397,377,387,0,0,0
25582,"fixed","deadline",17,1,2,3,4,348,340,642,426,0,0,0
25582,"fixed","deadline",18,1,2,3,4,383,263,508,548,0,0,0
25582,"fixed","deadline",19,1,2,3,4,383,327,373,398,0,0,0
25582,"fixed","deadline",20,1,2,3,4,433,276,432,378,0,0,0
25582,"fixed","deadline",21,1,2,3,4,444,382,385,348,0,0,0
25582,"fixed","deadline",22,1,2,3,4,390,391,567,624,0,0,0
25582,"fixed","deadline",23,1,2,3,4,413,359,414,1039,0,0,0
25582,"fixed","deadline",24,1,2,3,4,405,407,419,375,0,0,0
25582,"fixed","deadline",25,1,2,3,4,571,363,301,480,0,0,0
25582,"fixed","deadline",26,1,2,3,4,373,420,473,466,0,0,0
25582,"fixed","deadline",27,1,2,3,4,392,493,645,493,0,0,0
25582,"fixed","deadline",28,1,2,3,4,763,433,511,480,0,0,0
25582,"fixed","deadline",29,1,2,3,4,330,357,460,366,0,0,0
25595,"fixed","untimed",0,1,3,2,4,2800,1166,1069,893,1,1,1
25595,"fixed","untimed",1,1,3,2,4,968,715,685,858,1,1,1
25595,"fixed","untimed",2,1,3,4,2,727,883,844,1538,2,2,2
25595,"fixed","untimed",3,1,3,4,2,817,825,904,1097,2,2,2
25595,"fixed","untimed",4,1,3,4,2,869,729,769,693,2,2,2
25595,"fixed","untimed",5,1,3,4,2,621,640,667,582,2,2,2
25595,"fixed","untimed",6,1,3,4,2,630,577,614,610,2,2,2
25595,"fixed","untimed",7,1,3,4,2,701,559,600,624,2,2,2
25595,"fixed","untimed",8,1,3,4,2,417,552,580,522,2,2,2
25595,"fixed","untimed",9,1,3,4,2,457,581,592,556,2,2,2
25595,"fixed","deadline",0,1,3,4,2,739,483,531,601,2,2,2
25595,"fixed","deadline",1,1,3,4,2,516,518,587,507,2,2,2
25595,"fixed","deadline",2,1,2,4,3,524,469,599,589,1,1,1
25595,"fixed","deadline",3,1,2,3,4,551,650,547,522,0,0,0
25595,"fixed","deadline",4,1,2,4,3,464,437,615,483,1,1,1
25595,"fixed","deadline",5,1,2,4,3,422,874,798,524,1,1,1
25595,"fixed","deadline",6,1,2,4,3,473,844,616,466,1,1,1
25595,"fixed","deadline",7,1,2,4,3,419,518,554,530,1,1,1
25595,"fixed","deadline",8,1,2,4,3,386,1322,477,1152,1,1,1
25595,"fixed","deadline",9,1,2,4,3,492,415,648,530,1,1,1
25595,"fixed","deadline",10,1,2,4,NA,689,469,580,NA,1,1,1
25595,"fixed","deadline",11,1,2,3,4,464,459,530,639,0,0,0
25595,"fixed","deadline",12,1,2,3,4,925,603,514,615,0,0,0
25595,"fixed","deadline",13,1,2,3,NA,628,442,580,NA,0,0,0
25595,"fixed","deadline",14,1,2,3,4,517,457,627,636,0,0,0
25595,"fixed","deadline",15,1,2,3,4,451,686,634,557,0,0,0
25595,"fixed","deadline",16,1,2,3,4,781,615,509,564,0,0,0
25595,"fixed","deadline",17,1,2,3,4,529,847,543,577,0,0,0
25595,"fixed","deadline",18,1,2,3,4,803,511,554,565,0,0,0
25595,"fixed","deadline",19,1,2,3,4,471,498,505,579,0,0,0
25595,"fixed","deadline",20,1,2,4,3,473,909,488,521,1,1,1
25595,"fixed","deadline",21,1,2,3,4,663,554,592,613,0,0,0
25595,"fixed","deadline",22,1,2,4,3,961,488,522,781,1,1,1
25595,"fixed","deadline",23,1,2,3,4,421,516,445,597,0,0,0
25595,"fixed","deadline",24,1,2,3,4,355,512,479,563,0,0,0
25595,"fixed","deadline",25,1,2,3,4,353,453,492,892,0,0,0
25595,"fixed","deadline",26,1,2,3,4,496,455,802,584,0,0,0
25595,"fixed","deadline",27,1,2,3,4,509,408,429,511,0,0,0
25595,"fixed","deadline",28,1,2,3,4,385,447,568,504,0,0,0
25595,"fixed","deadline",29,1,2,3,4,505,450,549,513,0,0,0
25768,"fixed","untimed",0,1,2,3,NA,4615.745,4436.84,3109.385,NA,0,0,0
25768,"fixed","untimed",1,1,2,3,4,2693.145,2198.6,1647.49,1111.33,0,0,0
25768,"fixed","untimed",2,1,2,3,4,1532.645,1120.685,992.405,1095.265,0,0,0
25768,"fixed","untimed",3,1,2,3,4,1467.285,1048.65,1001.04,1237.56,0,0,0
25768,"fixed","untimed",4,1,2,3,4,2749.49,1419.34,2366.73,998.85,0,0,0
25768,"fixed","untimed",5,1,2,3,4,1234.055,795.76,852.96,1362.015,0,0,0
25768,"fixed","untimed",6,1,2,3,4,1344.305,1152.88,815.405,946.5,0,0,0
25768,"fixed","untimed",7,1,2,3,4,1407.325,1144.435,880.48,883.995,0,0,0
25768,"fixed","untimed",8,1,2,3,4,1063.31,1455.17,778.06,862.535,0,0,0
25768,"fixed","untimed",9,1,2,3,4,1185.28,1012.46,813.91,926.875,0,0,0
25768,"fixed","deadline",0,1,2,3,NA,1578.205,835.525,860.155,NA,0,0,0
25768,"fixed","deadline",1,1,2,3,NA,1294.98,800.805,753.4,NA,0,0,0
25768,"fixed","deadline",2,1,2,3,4,909.215,654.765,714.06,745.84,0,0,0
25768,"fixed","deadline",3,1,2,3,4,1265.615,732.255,704.08,735.045,0,0,0
25768,"fixed","deadline",4,1,2,3,4,787.655,900.395,681.49,638.58,0,0,0
25768,"fixed","deadline",5,1,2,3,4,626.26,715.82,629.86,636.355,0,0,0
25768,"fixed","deadline",6,1,2,3,4,693.13,661.005,596.35,720.265,0,0,0
25768,"fixed","deadline",7,1,2,3,NA,541.37,671.9,606.89,NA,0,0,0
25768,"fixed","deadline",8,1,2,3,NA,542.07,926.87,833.45,NA,0,0,0
25768,"fixed","deadline",9,1,2,3,4,605.55,647.5,597.74,671.97,0,0,0
25768,"fixed","deadline",10,1,2,3,4,1094.54,626.835,622.785,607.34,0,0,0
25768,"fixed","deadline",11,1,2,3,4,710.065,670,613.56,646.065,0,0,0
25768,"fixed","deadline",12,1,2,3,4,637.02,631.855,629.77,593.125,0,0,0
25768,"fixed","deadline",13,1,2,3,4,509.01,640.1,580.345,589.725,0,0,0
25768,"fixed","deadline",14,1,2,3,4,420.435,605.835,576.82,715.235,0,0,0
25768,"fixed","deadline",15,1,2,3,4,623.375,566.085,921.995,642.865,0,0,0
25768,"fixed","deadline",16,1,2,3,4,646.245,574.22,604.305,634.065,0,0,0
25768,"fixed","deadline",17,1,2,NA,NA,496.515,610.255,NA,NA,0.5,0,1
25768,"fixed","deadline",18,1,2,3,NA,534.555,680.365,799.545,NA,0,0,0
25768,"fixed","deadline",19,1,2,3,4,526.86,597.32,604.94,739.83,0,0,0
25768,"fixed","deadline",20,1,2,3,4,568.795,582.05,601.495,683.86,0,0,0
25768,"fixed","deadline",21,1,2,3,4,490.18,586.915,602.79,647.345,0,0,0
25768,"fixed","deadline",22,1,2,3,4,510.05,613.91,579.69,709.81,0,0,0
25768,"fixed","deadline",23,1,2,3,4,476.755,574.84,719.51,590.15,0,0,0
25768,"fixed","deadline",24,1,2,3,4,495.725,1014.84,620.755,572.21,0,0,0
25768,"fixed","deadline",25,1,2,3,4,557.19,605.34,1032.495,572.39,0,0,0
25768,"fixed","deadline",26,1,2,3,4,558.97,590.93,943.885,564.905,0,0,0
25768,"fixed","deadline",27,1,2,3,4,518.8,608.44,598.34,582.415,0,0,0
25768,"fixed","deadline",28,1,2,3,4,524.895,583.72,606.44,639.95,0,0,0
25768,"fixed","deadline",29,1,2,3,NA,1253.255,917.575,529.23,NA,0,0,0
25962,"fixed","untimed",0,1,3,2,4,1969.62,2999.35,1074.66,818.15,1,1,1
25962,"fixed","untimed",1,1,3,2,4,611.645,891.52,896.14,672.855,1,1,1
25962,"fixed","untimed",2,1,3,2,4,740.745,731.645,904.75,788.91,1,1,1
25962,"fixed","untimed",3,1,3,2,4,746.13,773.035,771.555,595.645,1,1,1
25962,"fixed","untimed",4,1,3,2,4,1302.835,799.305,663.65,834.21,1,1,1
25962,"fixed","untimed",5,1,3,2,4,682.225,552.35,628.115,573.22,1,1,1
25962,"fixed","untimed",6,1,3,2,4,435.105,499.315,513.025,567.65,1,1,1
25962,"fixed","untimed",7,1,3,2,4,489.165,485.05,595.965,1102.355,1,1,1
25962,"fixed","untimed",8,1,3,2,4,623.21,521.22,543.72,569.875,1,1,1
25962,"fixed","untimed",9,1,3,2,4,481.43,492.055,707.115,764.29,1,1,1
25962,"fixed","deadline",0,1,3,2,4,762.395,544.44,572.12,743.25,1,1,1
25962,"fixed","deadline",1,1,3,2,4,2125.355,606.15,535.27,451.06,1,1,1
25962,"fixed","deadline",2,1,3,2,4,668.79,612.71,911.72,737.76,1,1,1
25962,"fixed","deadline",3,1,3,2,4,685.645,737.44,856.725,651.045,1,1,1
25962,"fixed","deadline",4,1,3,2,4,1178.33,705.315,755.165,654.44,1,1,1
25962,"fixed","deadline",5,1,3,2,4,839.875,447.545,712.79,718.26,1,1,1
25962,"fixed","deadline",6,1,3,2,4,642.64,715.015,691.07,1025.545,1,1,1
25962,"fixed","deadline",7,1,3,2,NA,1979.13,880.755,666.185,NA,1,1,1
25962,"fixed","deadline",8,1,3,NA,NA,1514.325,698.36,NA,NA,1.5,1,2
25962,"fixed","deadline",9,1,3,2,4,961.175,496.085,499.07,579.39,1,1,1
25962,"fixed","deadline",10,1,3,2,NA,1012.765,711.195,565.475,NA,1,1,1
25962,"fixed","deadline",11,1,3,2,4,846.26,731.81,555.77,687.865,1,1,1
25962,"fixed","deadline",12,1,3,2,NA,805.94,1301.075,1293.505,NA,1,1,1
25962,"fixed","deadline",13,1,3,2,NA,1304.07,1333.25,1072.245,NA,1,1,1
25962,"fixed","deadline",14,1,3,2,4,1164.78,514.735,720.8,609.93,1,1,1
25962,"fixed","deadline",15,1,3,2,4,560.98,704.525,694.3,662.15,1,1,1
25962,"fixed","deadline",16,1,3,2,4,577.725,634.48,612.75,650.645,1,1,1
25962,"fixed","deadline",17,1,3,2,4,605.555,514.01,462.595,548.085,1,1,1
25962,"fixed","deadline",18,1,3,2,4,910.82,1210.305,962.975,984.08,1,1,1
25962,"fixed","deadline",19,1,3,2,4,868.79,542.535,699.695,624.565,1,1,1
25962,"fixed","deadline",20,1,3,2,4,648.46,675.475,623.95,777.875,1,1,1
25962,"fixed","deadline",21,1,3,2,4,707.745,637.155,594.005,624.11,1,1,1
25962,"fixed","deadline",22,1,3,2,4,674.95,812.63,688.685,609.52,1,1,1
25962,"fixed","deadline",23,1,3,2,4,499.82,449.47,570.48,536.61,1,1,1
25962,"fixed","deadline",24,1,3,2,4,631.765,476.935,616.365,528.55,1,1,1
25962,"fixed","deadline",25,1,3,2,4,1346.145,938.47,797.215,751.5,1,1,1
25962,"fixed","deadline",26,1,3,2,4,617.45,518.325,857.67,629.27,1,1,1
25962,"fixed","deadline",27,1,3,2,4,797.16,849.37,554.135,562.945,1,1,1
25962,"fixed","deadline",28,1,3,2,4,382.975,525.1,572.65,619.01,1,1,1
25962,"fixed","deadline",29,1,3,2,4,629.57,454.785,605.565,500.43,1,1,1
26002,"fixed","untimed",0,2,1,3,4,6115.28,6541.46,2043.68,1463.29,1,1,1
26002,"fixed","untimed",1,4,2,1,3,2177.135,3572.99,1551.755,1131.905,4,4,4
26002,"fixed","untimed",2,3,1,4,2,1337.81,1020.405,970.5050001,987.3249999,3,3,3
26002,"fixed","untimed",3,2,3,1,4,994.1100001,926.7449998,979.8299999,899.3000002,2,2,2
26002,"fixed","untimed",4,1,2,3,4,1689.98,1529.19,1732.36,1709.645,0,0,0
26002,"fixed","untimed",5,1,2,3,4,1140.37,1868.395,1070.995,1199.35,0,0,0
26002,"fixed","untimed",6,1,2,3,4,1405.885,1452.12,1028.19,1008.72,0,0,0
26002,"fixed","untimed",7,1,2,3,4,1845.96,935.7500002,1430.375,1112.425,0,0,0
26002,"fixed","untimed",8,1,2,3,4,955.0399999,957.3100002,1183.6,1045.57,0,0,0
26002,"fixed","untimed",9,1,3,2,4,1266.095,825.465,951.1250001,1081.635,1,1,1
26002,"fixed","deadline",0,1,NA,NA,NA,965.4899999,NA,NA,NA,1.5,0,3
26002,"fixed","deadline",1,1,2,3,NA,697.9950001,885.5599998,1126.875,NA,0,0,0
26002,"fixed","deadline",2,1,2,3,NA,781.9600001,1318.555,631.0749999,NA,0,0,0
26002,"fixed","deadline",3,1,2,3,NA,896.43,924.205,956.585,NA,0,0,0
26002,"fixed","deadline",4,1,2,3,4,904.9799999,931.6100001,658.5650002,1107.215,0,0,0
26002,"fixed","deadline",5,1,3,2,4,939.7200001,746.4600001,1062.18,853.5399998,1,1,1
26002,"fixed","deadline",6,1,3,2,4,888.8150002,1033.355,859.2399999,844.245,1,1,1
26002,"fixed","deadline",7,1,3,2,4,913.46,664.9200001,792.26,786.9500001,1,1,1
26002,"fixed","deadline",8,1,3,2,4,854.935,710.3900001,743.61,688.6150001,1,1,1
26002,"fixed","deadline",9,1,3,2,4,1009.745,814.7150001,771.1199999,719.9850001,1,1,1
26002,"fixed","deadline",10,1,3,2,4,715.5849999,666.5149999,608.8400001,820.505,1,1,1
26002,"fixed","deadline",11,1,3,2,4,555.375,685.4399999,720.3200001,662.6550001,1,1,1
26002,"fixed","deadline",12,1,3,2,4,600.3699999,696.1050001,656.4499999,710.9650001,1,1,1
26002,"fixed","deadline",13,1,3,2,4,441.815,737.765,662.8650001,699.5399999,1,1,1
26002,"fixed","deadline",14,1,3,2,4,1006.99,894.4349999,616.56,728.785,1,1,1
26002,"fixed","deadline",15,1,3,NA,NA,754.465,676.4199999,NA,NA,1.5,1,2
26002,"fixed","deadline",16,1,2,3,NA,894.3,745.6999999,708.5550001,NA,0,0,0
26002,"fixed","deadline",17,1,2,3,4,672.5900001,933.4549999,651.0299998,684.045,0,0,0
26002,"fixed","deadline",18,1,3,2,4,567.305,712.4600001,612.74,636.125,1,1,1
26002,"fixed","deadline",19,1,3,2,4,700.13,670.2150002,858.5999999,765.9149999,1,1,1
26002,"fixed","deadline",20,1,3,2,4,824.205,873.3750002,794.5050001,707.74,1,1,1
26002,"fixed","deadline",21,1,3,2,NA,760.095,649.2000001,729.325,NA,1,1,1
26002,"fixed","deadline",22,1,3,2,4,803.0899998,766.7299998,704.3049999,707.345,1,1,1
26002,"fixed","deadline",23,1,3,2,4,628.795,629.46,634.0249998,649.9000001,1,1,1
26002,"fixed","deadline",24,1,3,2,4,494.3049999,858.92,660.0449998,1245.215,1,1,1
26002,"fixed","deadline",25,1,3,2,4,544.8800002,695.4699999,698.66,753.975,1,1,1
26002,"fixed","deadline",26,1,3,2,4,670.5450001,775.53,684.2199999,693.8750001,1,1,1
26002,"fixed","deadline",27,1,3,2,4,487.09,705.9199999,642.4799999,814.825,1,1,1
26002,"fixed","deadline",28,1,3,2,4,552.07,938.29,650.2799999,723.6550001,1,1,1
26002,"fixed","deadline",29,1,3,2,4,535.2,667.0049999,621.765,808.6099999,1,1,1
26169,"fixed","untimed",0,2,1,NA,NA,1560.815,4698.025,NA,NA,1.5,1,2
26169,"fixed","untimed",1,1,2,3,4,2061.47,8366.535,2228.355,1928.41,0,0,0
26169,"fixed","untimed",2,1,2,3,4,2449.175,1733.055,1084.945,1105.6,0,0,0
26169,"fixed","untimed",3,1,2,3,4,1033.52,1588.66,856.485,1208.23,0,0,0
26169,"fixed","untimed",4,4,1,2,3,2434.32,1299.92,973.18,753.4,3,3,3
26169,"fixed","untimed",5,1,4,3,2,2967.18,1029.88,1166.13,1291.135,3,3,3
26169,"fixed","untimed",6,1,4,2,3,8573.41,1060.255,1139.6,889.62,2,2,2
26169,"fixed","untimed",7,1,4,2,3,4786.48,1007.56,936.375,760.04,2,2,2
26169,"fixed","untimed",8,1,4,3,2,2832.355,1299.06,1165.06,1392.77,3,3,3
26169,"fixed","untimed",9,1,2,4,3,1958.36,1297.51,867.54,999.855,1,1,1
26169,"fixed","deadline",0,1,4,NA,NA,1214.56,1239.84,NA,NA,2.5,2,3
26169,"fixed","deadline",1,2,1,4,3,834.47,760.665,623.065,712.65,2,2,2
26169,"fixed","deadline",2,1,4,2,NA,587.77,610.52,608.795,NA,2,2,2
26169,"fixed","deadline",3,3,1,4,NA,618.67,777.365,659.3,NA,3,3,3
26169,"fixed","deadline",4,1,2,4,NA,620.83,750.46,808.07,NA,1,1,1
26169,"fixed","deadline",5,1,2,3,NA,671.97,997.205,647.67,NA,0,0,0
26169,"fixed","deadline",6,1,2,4,NA,818.235,839.36,761.86,NA,1,1,1
26169,"fixed","deadline",7,1,2,3,NA,894.225,819.12,658.925,NA,0,0,0
26169,"fixed","deadline",8,1,2,3,NA,624.265,830.275,1041.755,NA,0,0,0
26169,"fixed","deadline",9,1,2,3,4,737.73,694.835,710.435,746.07,0,0,0
26169,"fixed","deadline",10,1,2,3,4,640.965,659.73,677.925,466.2,0,0,0
26169,"fixed","deadline",11,1,2,3,4,671.655,736.11,1046.495,672.335,0,0,0
26169,"fixed","deadline",12,1,2,3,4,626.095,682.925,575.34,698.37,0,0,0
26169,"fixed","deadline",13,1,2,3,4,625.21,657.865,545.495,532.695,0,0,0
26169,"fixed","deadline",14,1,2,3,4,536.465,661.735,583.36,556.64,0,0,0
26169,"fixed","deadline",15,1,2,3,4,609.17,628.665,760.42,486.085,0,0,0
26169,"fixed","deadline",16,1,2,3,4,477.79,605.675,588.815,737.44,0,0,0
26169,"fixed","deadline",17,1,2,3,4,591.85,582.255,586.505,666.115,0,0,0
26169,"fixed","deadline",18,1,2,3,4,596.285,662.72,459.825,564.725,0,0,0
26169,"fixed","deadline",19,1,2,3,4,397.28,634.79,470.585,714.48,0,0,0
26169,"fixed","deadline",20,1,2,3,4,576.755,644.985,466.845,717.48,0,0,0
26169,"fixed","deadline",21,1,2,3,NA,445.28,479.485,784.945,NA,0,0,0
26169,"fixed","deadline",22,1,2,3,4,902.2,675.835,523.645,931.65,0,0,0
26169,"fixed","deadline",23,1,2,3,4,454.9,670.725,522.16,642.09,0,0,0
26169,"fixed","deadline",24,1,2,3,4,517.825,714.665,614.215,641.265,0,0,0
26169,"fixed","deadline",25,1,2,3,4,591.745,783.23,575.065,597.165,0,0,0
