"subject","condition","phase","trial","selected_difficulty_1","selected_difficulty_2","selected_difficulty_3","selected_difficulty_4","rt_1","rt_2","rt_3","rt_4","avgD","minD","maxD"
27873,"fixed","untimed",8,1,2,3,4,830.635,1058.425,1045.5,1026.19,0,0,0
27873,"fixed","untimed",9,1,2,3,4,609.97,1078.065,930.955,991.345,0,0,0
27873,"fixed","deadline",0,1,2,3,4,935.435,895.525,794.515,579.715,0,0,0
27873,"fixed","deadline",1,1,2,3,4,521.2,593.755,736.455,584.5,0,0,0
27873,"fixed","deadline",2,1,2,3,4,466.325,667.285,613.91,736.75,0,0,0
27873,"fixed","deadline",3,1,2,3,4,387.445,644.7,627.375,610,0,0,0
27873,"fixed","deadline",4,1,2,3,4,417.365,673.83,743.615,890.89,0,0,0
27873,"fixed","deadline",5,1,2,3,4,398.31,716.035,654.46,752.175,0,0,0
27873,"fixed","deadline",6,1,2,3,NA,511.1,619.91,1615.415,NA,0,0,0
27873,"fixed","deadline",7,1,2,3,4,550.605,640.055,663.685,702.515,0,0,0
27873,"fixed","deadline",8,1,2,3,4,390.43,757.05,761.955,742.41,0,0,0
27873,"fixed","deadline",9,1,2,3,4,413.45,581.35,589.04,677.715,0,0,0
27873,"fixed","deadline",10,1,2,3,4,415.715,615.125,710.28,625.845,0,0,0
27873,"fixed","deadline",11,1,2,3,4,614.27,824.58,759.295,678.24,0,0,0
27873,"fixed","deadline",12,1,2,3,4,652.775,644.41,628.135,713.535,0,0,0
27873,"fixed","deadline",13,1,2,3,NA,459.68,744.845,675.8,NA,0,0,0
27873,"fixed","deadline",14,1,2,3,4,482.965,617.59,649.065,812.17,0,0,0
27873,"fixed","deadline",15,1,2,3,4,382.505,813.04,706.155,737.1,0,0,0
27873,"fixed","deadline",16,1,2,3,NA,670.825,817.96,603.72,NA,0,0,0
27873,"fixed","deadline",17,1,2,3,4,370.96,657.56,784.09,721.6,0,0,0
27873,"fixed","deadline",18,1,2,3,4,461.22,652.885,750.655,624.195,0,0,0
27873,"fixed","deadline",19,1,2,3,4,403.69,574.37,645.89,623.725,0,0,0
27873,"fixed","deadline",20,1,2,3,4,415.185,699.89,611.795,663.62,0,0,0
27873,"fixed","deadline",21,1,2,3,4,383.49,571.815,1056.345,645.42,0,0,0
27873,"fixed","deadline",22,1,2,3,4,376.605,626.535,675.27,849.67,0,0,0
27873,"fixed","deadline",23,1,2,3,4,444.115,583.33,695.905,695.89,0,0,0
27873,"fixed","deadline",24,1,2,3,NA,480.065,763.555,594.555,NA,0,0,0
27873,"fixed","deadline",25,1,2,3,NA,371.615,874.305,622.95,NA,0,0,0
27873,"fixed","deadline",26,1,2,3,NA,352.005,604.845,655.29,NA,0,0,0
27873,"fixed","deadline",27,1,2,3,4,644.79,637.61,643.135,632.97,0,0,0
27873,"fixed","deadline",28,1,2,3,4,363.66,641.92,625.77,802.02,0,0,0
27873,"fixed","deadline",29,1,2,3,4,382.23,634.89,627.65,678.335,0,0,0
27877,"fixed","untimed",0,1,2,3,4,4297.42,3198.33,4813.47,2812.345,0,0,0
27877,"fixed","untimed",1,1,2,4,3,1158.27,1482.43,870.495,2213.075,1,1,1
27877,"fixed","untimed",2,1,2,4,3,1042.275,876.205,853.61,981.12,1,1,1
27877,"fixed","untimed",3,2,1,4,3,1079.855,810.285,655.72,846.125,2,2,2
27877,"fixed","untimed",4,1,4,2,3,759.205,739.195,985.575,712.97,2,2,2
27877,"fixed","untimed",5,1,2,4,3,727.195,896.2,788.385,829.175,1,1,1
27877,"fixed","untimed",6,1,2,3,4,887.365,654.085,783.25,814.19,0,0,0
27877,"fixed","untimed",7,1,2,3,4,878.615,943.26,785.145,780.02,0,0,0
27877,"fixed","untimed",8,1,2,3,4,515.6,520.605,595.155,636.215,0,0,0
27877,"fixed","untimed",9,1,2,3,4,501.99,562.075,689.245,592.775,0,0,0
27877,"fixed","deadline",0,1,2,3,4,685,484.175,539.475,590.36,0,0,0
27877,"fixed","deadline",1,1,2,3,4,727.98,473.68,608.36,640.775,0,0,0
27877,"fixed","deadline",2,1,2,3,4,503.36,715.29,419.425,738.47,0,0,0
27877,"fixed","deadline",3,1,2,3,4,480.34,462.47,495.285,709.795,0,0,0
27877,"fixed","deadline",4,1,2,3,4,693.215,420.93,444.06,695.155,0,0,0
27877,"fixed","deadline",5,1,2,3,4,621.365,445.76,624.79,602.31,0,0,0
27877,"fixed","deadline",6,1,2,3,4,407.99,510.65,630.675,637.005,0,0,0
27877,"fixed","deadline",7,1,2,3,4,419.275,463.98,463.32,550.85,0,0,0
27877,"fixed","deadline",8,1,2,3,4,445.75,542.08,556.28,584.77,0,0,0
27877,"fixed","deadline",9,1,2,3,4,426.045,910.93,399.45,566.215,0,0,0
27877,"fixed","deadline",10,1,2,3,4,428.085,499.23,535.335,597.295,0,0,0
27877,"fixed","deadline",11,4,1,2,3,480.03,575.485,459.97,512.855,3,3,3
27877,"fixed","deadline",12,1,2,3,4,449.91,510.795,521.555,518.065,0,0,0
27877,"fixed","deadline",13,1,2,3,4,448.725,594.295,645.825,665.385,0,0,0
27877,"fixed","deadline",14,1,2,3,4,431.91,528.38,922.48,677.365,0,0,0
27877,"fixed","deadline",15,1,2,3,4,414.415,603,558.605,553.495,0,0,0
27877,"fixed","deadline",16,1,2,3,4,393.135,528.085,503.46,836.47,0,0,0
27877,"fixed","deadline",17,1,2,3,4,410.695,592.92,551.255,691.915,0,0,0
27877,"fixed","deadline",18,1,2,3,4,558.65,559.71,1051.385,667.975,0,0,0
27877,"fixed","deadline",19,1,2,3,4,438.45,594.335,524.245,542.19,0,0,0
27877,"fixed","deadline",20,1,2,3,4,504.53,477.205,514.895,500.98,0,0,0
27877,"fixed","deadline",21,1,2,3,4,506,1356.87,644.605,827.285,0,0,0
27877,"fixed","deadline",22,1,2,3,4,515.405,342.475,294.22,400.425,0,0,0
27877,"fixed","deadline",23,1,2,3,4,409.21,420.9,440.22,481.055,0,0,0
27877,"fixed","deadline",24,1,2,3,4,464.12,374.42,429.975,593.87,0,0,0
27877,"fixed","deadline",25,1,2,3,4,518.46,393.205,480.37,962.57,0,0,0
27877,"fixed","deadline",26,1,2,3,4,361.67,597.935,518.88,538.535,0,0,0
27877,"fixed","deadline",27,1,2,3,4,413.585,428.525,501.23,546.87,0,0,0
27877,"fixed","deadline",28,1,2,3,4,423.685,472.385,526.09,558.625,0,0,0
27877,"fixed","deadline",29,1,2,3,4,358.88,497.865,510.09,537.02,0,0,0
27884,"fixed","untimed",0,2,1,4,NA,3891.525,8199.215,3969.16,NA,2,2,2
27884,"fixed","untimed",1,2,1,4,NA,1199.06,3088.27,1874.225,NA,2,2,2
27884,"fixed","untimed",2,2,1,3,4,1189.52,1706.82,1356.81,1473.935,1,1,1
27884,"fixed","untimed",3,2,4,3,1,997.5,1711.51,1147.535,1929.92,4,4,4
27884,"fixed","untimed",4,2,1,3,4,1273.38,1571.27,1012.91,1115.11,1,1,1
27884,"fixed","untimed",5,2,4,3,1,940.395,1005.78,1165.08,1099.575,4,4,4
27884,"fixed","untimed",6,2,1,3,4,799.875,886.59,775.495,859.01,1,1,1
27884,"fixed","untimed",7,2,1,3,4,785.595,1081.48,883.115,891.47,1,1,1
27884,"fixed","untimed",8,2,1,3,4,803.335,1122.85,1145.42,961.59,1,1,1
27884,"fixed","untimed",9,2,1,3,4,627.01,934.495,962.14,868.49,1,1,1
27884,"fixed","deadline",0,2,4,3,NA,904.985,876.42,1016.06,NA,4,4,4
27884,"fixed","deadline",1,2,1,3,4,727.535,976.92,1071.72,768.75,1,1,1
27884,"fixed","deadline",2,2,1,3,4,556.065,694.205,729.825,608.4,1,1,1
27884,"fixed","deadline",3,2,1,3,4,582.12,997.205,636.89,645.3,1,1,1
27884,"fixed","deadline",4,2,1,3,4,622.01,886.41,716.415,787.18,1,1,1
27884,"fixed","deadline",5,2,1,3,4,599.7,736.29,623.255,526.215,1,1,1
27884,"fixed","deadline",6,2,1,3,4,762.425,861.19,894.065,746.315,1,1,1
27884,"fixed","deadline",7,2,1,3,4,559.39,790.45,673.565,727.195,1,1,1
27884,"fixed","deadline",8,2,1,3,4,511.54,691.575,787.63,747.885,1,1,1
27884,"fixed","deadline",9,2,1,3,NA,680.07,902.135,736.68,NA,1,1,1
27884,"fixed","deadline",10,2,1,3,4,633.025,752.105,695.38,753.705,1,1,1
27884,"fixed","deadline",11,2,1,3,4,603.1,704.295,687.43,848.91,1,1,1
27884,"fixed","deadline",12,2,1,3,4,604.78,730.445,679.455,810.31,1,1,1
27884,"fixed","deadline",13,2,1,3,4,714.405,754.945,718.9,829.31,1,1,1
27884,"fixed","deadline",14,2,1,3,4,676.85,651.015,695.845,855.85,1,1,1
27884,"fixed","deadline",15,2,1,3,4,649.34,684.58,686.445,935.77,1,1,1
27884,"fixed","deadline",16,2,1,3,4,577.845,851.53,699.685,800.515,1,1,1
27884,"fixed","deadline",17,2,1,3,4,623.465,628.365,701.055,740.76,1,1,1
27884,"fixed","deadline",18,2,1,3,4,481.875,743.055,673.23,813.38,1,1,1
27884,"fixed","deadline",19,2,1,3,4,537.87,619.65,620.245,710.58,1,1,1
27884,"fixed","deadline",20,2,1,3,4,507.42,593.645,637.38,675.665,1,1,1
27884,"fixed","deadline",21,2,1,3,4,487.48,638.89,652.935,711.005,1,1,1
27884,"fixed","deadline",22,2,1,3,4,537.675,647.25,640.365,1280.535,1,1,1
27884,"fixed","deadline",23,2,1,3,4,479.785,615.25,675.735,642.58,1,1,1
27884,"fixed","deadline",24,2,1,3,4,523.54,708.705,690.43,729.515,1,1,1
27884,"fixed","deadline",25,2,1,3,4,473.73,768.855,674.255,756.57,1,1,1
27884,"fixed","deadline",26,2,1,3,4,569.96,724.26,726.01,884.55,1,1,1
27884,"fixed","deadline",27,2,1,3,4,846.415,650.42,630.24,694.215,1,1,1
27884,"fixed","deadline",28,2,1,3,4,516.475,639.925,610.195,727.52,1,1,1
27884,"fixed","deadline",29,2,1,3,NA,624.415,825.93,857.39,NA,1,1,1
27084,"random","untimed",0,4,1,2,3,4148.15,4554.01,2693.17,3007.4,3,3,3
27084,"random","untimed",1,3,2,1,4,775.55,840.64,1011.9,811.92,3,3,3
27084,"random","untimed",2,4,1,2,3,929.22,1042.525,748.05,679.84,3,3,3
27084,"random","untimed",3,2,4,3,1,730.15,809.19,859.28,737.94,4,4,4
27084,"random","untimed",4,4,2,1,3,752.275,813.385,914.97,799.43,4,4,4
27084,"random","untimed",5,1,4,3,2,957.175,786.535,808.355,659.41,3,3,3
27084,"random","untimed",6,3,2,1,4,579.93,698.02,880.21,653.985,3,3,3
27084,"random","untimed",7,3,2,4,1,555.565,493.87,525.565,628.34,4,4,4
27084,"random","untimed",8,2,4,3,1,839.85,459.355,801.665,702.13,4,4,4
27084,"random","untimed",9,3,2,1,4,870.76,668.39,692.065,473.12,3,3,3
27084,"random","deadline",0,3,2,4,1,955.29,555.745,566.52,448.355,4,4,4
27084,"random","deadline",1,1,4,3,2,587.875,410.1,744.76,496.19,3,3,3
27084,"random","deadline",2,1,3,2,4,440.345,530.695,608.95,421.895,1,1,1
27084,"random","deadline",3,3,2,1,4,540.53,557.725,579.095,441.595,3,3,3
27084,"random","deadline",4,2,3,1,4,395.685,628.765,649.945,605.19,2,2,2
27084,"random","deadline",5,4,2,3,1,564.51,528.85,924.465,563.93,5,5,5
27084,"random","deadline",6,1,2,4,3,577.815,544.915,544.795,831.84,1,1,1
27084,"random","deadline",7,3,2,4,1,477.015,428.545,383,640.34,4,4,4
27084,"random","deadline",8,3,4,2,NA,361.69,412.83,934.265,NA,5,5,5
27084,"random","deadline",9,2,1,4,3,500.105,479.865,558.085,560.45,2,2,2
27084,"random","deadline",10,3,2,1,4,525.67,593.295,622.17,558.485,3,3,3
27084,"random","deadline",11,3,4,1,2,812.86,534.42,708.755,714.04,4,4,4
27084,"random","deadline",12,4,1,3,2,654.8,577.895,556.79,640.02,4,4,4
27084,"random","deadline",13,4,2,1,3,427.925,625.9,643.04,614.065,4,4,4
27084,"random","deadline",14,4,3,2,1,264.3,714.63,594.25,536.67,6,6,6
27084,"random","deadline",15,2,3,1,4,478.94,446.25,669.33,533.43,2,2,2
27084,"random","deadline",16,4,3,2,1,372.855,606.39,650.22,569.415,6,6,6
27084,"random","deadline",17,3,4,1,2,418.82,609.94,679.75,646.28,4,4,4
27084,"random","deadline",18,2,4,1,3,630.475,403.995,523.54,653.715,3,3,3
27084,"random","deadline",19,3,4,2,1,675.19,679.67,698.575,547.475,5,5,5
27084,"random","deadline",20,1,2,3,4,398.135,508.22,515.03,574.38,0,0,0
27084,"random","deadline",21,3,4,2,1,397.47,415.565,634.73,574.945,5,5,5
27084,"random","deadline",22,4,3,1,2,398.4,577.19,1110.5,828.13,5,5,5
27084,"random","deadline",23,3,1,4,2,356.85,481.355,691,697.815,3,3,3
27084,"random","deadline",24,3,2,1,4,524.705,494.805,461.02,462.37,3,3,3
27084,"random","deadline",25,3,1,2,4,413.305,569.505,580.305,635.02,2,2,2
27084,"random","deadline",26,4,3,2,1,667.28,689.77,855.13,677.685,6,6,6
27084,"random","deadline",27,1,2,3,4,879.415,715.6,679.17,925.645,0,0,0
27084,"random","deadline",28,1,3,2,4,355.145,565.165,823.585,669.885,1,1,1
27084,"random","deadline",29,4,1,2,3,413.21,601.265,561.66,641.645,3,3,3
27100,"random","untimed",0,2,3,4,1,2734.2,2183.79,2063.865,1769.94,3,3,3
27100,"random","untimed",1,4,3,1,2,1181.46,1107.36,773.495,1116.595,5,5,5
27100,"random","untimed",2,4,1,2,3,808.39,1380.205,875.07,879.98,3,3,3
27100,"random","untimed",3,4,1,2,3,791.635,782.67,601.32,696.275,3,3,3
27100,"random","untimed",4,3,2,1,4,826.225,829.23,750.23,645.365,3,3,3
27100,"random","untimed",5,3,1,2,4,617.2,713.33,755.39,561.61,2,2,2
27100,"random","untimed",6,4,3,1,2,416.025,992.855,608.165,695.21,5,5,5
27100,"random","untimed",7,4,2,1,3,578.47,1075.925,926.65,752.735,4,4,4
27100,"random","untimed",8,3,4,1,2,761.03,812.255,671.51,621.27,4,4,4
27100,"random","untimed",9,4,1,3,2,865.045,703.545,628.725,689.475,4,4,4
27100,"random","deadline",0,3,1,4,NA,977.865,763.36,546.825,NA,3,3,3
27100,"random","deadline",1,1,4,2,3,566.075,573.61,684.245,564.425,2,2,2
27100,"random","deadline",2,2,4,3,NA,663.945,472.22,568.615,NA,4,4,4
27100,"random","deadline",3,3,2,4,1,440.51,528.02,461.82,592.29,4,4,4
27100,"random","deadline",4,4,1,2,3,450.11,530.36,545.94,498.57,3,3,3
27100,"random","deadline",5,4,3,2,NA,437.75,642.205,724.48,NA,6,6,6
27100,"random","deadline",6,3,4,2,1,521.915,685.515,970.55,513.535,5,5,5
27100,"random","deadline",7,4,2,3,NA,535.64,591.76,563.39,NA,5,5,5
27100,"random","deadline",8,1,4,2,3,528.64,462.79,574.025,515.845,2,2,2
27100,"random","deadline",9,4,3,2,1,518.675,540.58,493.595,526.125,6,6,6
27100,"random","deadline",10,1,2,4,3,502.865,479.88,524.215,507.605,1,1,1
27100,"random","deadline",11,4,1,3,NA,524.13,653.535,683.83,NA,4,4,4
27100,"random","deadline",12,2,4,3,NA,409.615,460.66,550.63,NA,4,4,4
27100,"random","deadline",13,1,4,3,2,399.915,557.94,643.085,519.67,3,3,3
27100,"random","deadline",14,2,1,3,4,419.89,458.825,558.97,498.36,1,1,1
27100,"random","deadline",15,1,4,2,3,619.025,450.66,543.655,563.085,2,2,2
27100,"random","deadline",16,4,2,1,3,389.285,515.42,544.27,462.065,4,4,4
27100,"random","deadline",17,2,3,1,NA,352.82,463.76,503.11,NA,2,2,2
27100,"random","deadline",18,4,3,2,NA,416.04,569.06,928.445,NA,6,6,6
27100,"random","deadline",19,3,2,4,1,372.31,550.625,458.395,512.905,4,4,4
27100,"random","deadline",20,1,2,3,4,420.395,489.51,584.03,624.99,0,0,0
27100,"random","deadline",21,3,4,NA,NA,542.08,704.045,NA,NA,4.5,4,5
27100,"random","deadline",22,1,4,3,2,355.145,533.39,589.29,541.34,3,3,3
27100,"random","deadline",23,4,2,1,3,392.22,625,602.395,951.48,4,4,4
27100,"random","deadline",24,2,1,4,3,390.495,854.385,527.71,594.405,2,2,2
27100,"random","deadline",25,2,1,4,3,364.64,796.035,674.16,582.47,2,2,2
27100,"random","deadline",26,1,2,4,3,383.925,442.62,578.605,627.135,1,1,1
27100,"random","deadline",27,3,2,1,4,355.68,528.82,603.935,515.94,3,3,3
27100,"random","deadline",28,2,1,4,3,375.605,482.915,538.05,563.08,2,2,2
27100,"random","deadline",29,1,2,3,4,400.005,429.595,481.72,481.75,0,0,0
27108,"random","untimed",0,4,1,2,3,2941.78,1743.985,2322.605,2571.545,3,3,3
27108,"random","untimed",1,1,4,2,3,14110.75,1356.315,1443.655,1344.58,2,2,2
27108,"random","untimed",2,1,4,2,3,1643.345,975.56,1273.15,875.44,2,2,2
27108,"random","untimed",3,4,1,3,2,1105.12,1546.995,1137,1035.905,4,4,4
27108,"random","untimed",4,4,3,1,2,1226.71,1171.635,1358.805,1268.295,5,5,5
27108,"random","untimed",5,2,4,3,1,1078.93,1192.245,1283.255,1119.7,4,4,4
27108,"random","untimed",6,3,4,2,1,752.045,2417.435,1235.175,960.66,5,5,5
27108,"random","untimed",7,2,1,4,3,718.61,1207.535,1042.2,1021.055,2,2,2
27108,"random","untimed",8,4,2,3,1,855.53,1249.435,1329.3,884.16,5,5,5
27108,"random","untimed",9,3,2,4,1,778.7,978.045,1616.375,1129.54,4,4,4
27108,"random","deadline",0,4,3,NA,NA,754.15,1119.195,NA,NA,5.5,5,6
27108,"random","deadline",1,1,3,4,2,756.315,1068.865,1263.965,1024.625,2,2,2
27108,"random","deadline",2,1,4,2,3,897.265,1073.16,1076.55,922.22,2,2,2
27108,"random","deadline",3,3,2,1,4,448.085,1057.93,877.065,921.99,3,3,3
27108,"random","deadline",4,2,3,4,1,700.37,825.595,929.51,893.28,3,3,3
27108,"random","deadline",5,1,2,4,3,427.16,960.915,807.405,761.075,1,1,1
27108,"random","deadline",6,2,3,4,1,414.505,979.165,587.73,643.835,3,3,3
27108,"random","deadline",7,1,3,4,2,384.59,870.13,748.385,213.65,2,2,2
27108,"random","deadline",8,2,1,NA,NA,1690.935,962.985,NA,NA,1.5,1,2
27108,"random","deadline",9,2,3,1,NA,512.87,947.895,1084.775,NA,2,2,2
27108,"random","deadline",10,1,4,2,3,507.525,1007.415,765.31,865.36,2,2,2
27108,"random","deadline",11,4,2,1,3,407.205,680.83,814.425,740.145,4,4,4
27108,"random","deadline",12,2,1,4,3,545.095,706.37,701.09,779.545,2,2,2
27108,"random","deadline",13,4,3,1,NA,220.06,861.14,722.98,NA,5,5,5
27108,"random","deadline",14,2,4,1,3,285.8,862.65,1198.765,761.865,3,3,3
27108,"random","deadline",15,3,1,4,2,159.995,837.13,561.545,1112.22,3,3,3
27108,"random","deadline",16,4,2,3,1,863.725,905.46,645.71,668.775,5,5,5
27108,"random","deadline",17,3,4,1,2,477.04,820.79,770.135,827.84,4,4,4
27108,"random","deadline",18,2,4,1,3,1849.585,878.035,822,757.71,3,3,3
27108,"random","deadline",19,2,3,4,1,414.735,744.175,409.045,519.69,3,3,3
27108,"random","deadline",20,4,2,1,3,385.615,768.715,650.31,492.52,4,4,4
27108,"random","deadline",21,2,3,1,4,409.205,723.795,617.735,596.96,2,2,2
27108,"random","deadline",22,1,2,4,3,357.46,610.145,482.23,638.395,1,1,1
27108,"random","deadline",23,4,2,NA,NA,3037.435,800.695,NA,NA,4.5,4,5
27108,"random","deadline",24,1,2,3,4,464.985,739.515,747.565,454.08,0,0,0
27108,"random","deadline",25,4,1,3,2,424.8,535.045,584.54,529.02,4,4,4
27108,"random","deadline",26,1,4,2,NA,370.325,630.995,1105.585,NA,2,2,2
27108,"random","deadline",27,4,1,2,3,517.035,616.39,661.83,522.08,3,3,3
27108,"random","deadline",28,4,2,3,1,400.475,601.155,729.76,542.625,5,5,5
27108,"random","deadline",29,3,4,2,1,376.01,505.495,739.61,515.4,5,5,5
27126,"random","untimed",0,2,4,3,1,2528.265,1621.455,1325.905,1259.73,4,4,4
27126,"random","untimed",1,1,3,4,2,1153.07,939.055,1066.48,1060.105,2,2,2
27126,"random","untimed",2,3,1,4,2,1166.42,609.435,833.61,1179.7,3,3,3
27126,"random","untimed",3,4,3,2,1,762.785,1095.48,1768.405,1011.42,6,6,6
27126,"random","untimed",4,2,1,3,4,1201.505,1144.45,916.38,737.555,1,1,1
27126,"random","untimed",5,2,4,3,1,996.345,1277.71,1025.505,703.56,4,4,4
27126,"random","untimed",6,2,3,4,1,921.76,566.605,898.87,1109.45,3,3,3
27126,"random","untimed",7,4,1,3,2,1123.965,779.12,907.26,893.695,4,4,4
27126,"random","untimed",8,3,4,2,1,991.955,631.425,999.32,538.805,5,5,5
27126,"random","untimed",9,2,3,4,1,776.55,601.74,646.215,714.92,3,3,3
27126,"random","deadline",0,2,1,3,NA,1553.15,1781.635,855.495,NA,1,1,1
27126,"random","deadline",1,4,1,3,2,1211.575,678.42,872.24,652.95,4,4,4
27126,"random","deadline",2,1,2,4,NA,1457.21,778.45,868.035,NA,1,1,1
27126,"random","deadline",3,2,1,4,NA,1210.935,768.01,695.07,NA,2,2,2
27126,"random","deadline",4,1,2,3,NA,1061.135,878.435,748.335,NA,0,0,0
27126,"random","deadline",5,1,2,3,4,1030.45,1039.82,565.975,540.14,0,0,0
27126,"random","deadline",6,1,3,2,4,784.985,602.555,572.56,507.315,1,1,1
27126,"random","deadline",7,1,3,4,NA,797.73,927.145,743.95,NA,2,2,2
27126,"random","deadline",8,1,2,4,3,1340.665,637.87,620.825,700.415,1,1,1
27126,"random","deadline",9,1,3,NA,NA,700.68,1033.605,NA,NA,1.5,1,2
27126,"random","deadline",10,2,1,NA,NA,1369.8,1295.59,NA,NA,1.5,1,2
27126,"random","deadline",11,1,2,4,NA,943.39,783.055,831.965,NA,1,1,1
27126,"random","deadline",12,1,2,3,4,1066.37,1011.62,759.995,898.245,0,0,0
27126,"random","deadline",13,2,1,4,NA,1336.815,1128.155,1795.89,NA,2,2,2
27126,"random","deadline",14,2,1,NA,NA,1792.245,757.575,NA,NA,1.5,1,2
27126,"random","deadline",15,2,1,3,NA,1821.75,808.575,1036.075,NA,1,1,1
27126,"random","deadline",16,1,4,2,3,1011.42,1164.14,654.25,759.745,2,2,2
27126,"random","deadline",17,1,2,4,NA,1988.08,1121.125,639.42,NA,1,1,1
27126,"random","deadline",18,1,4,2,NA,1007.6,639.265,996.115,NA,2,2,2
27126,"random","deadline",19,1,2,3,NA,1158.305,599.365,817.245,NA,0,0,0
27126,"random","deadline",20,2,1,4,3,1331.735,696.515,742.61,671.22,2,2,2
27126,"random","deadline",21,2,1,3,4,959.245,556.935,940.475,704.26,1,1,1
27126,"random","deadline",22,2,3,1,4,1102.005,963.33,720.755,749.95,2,2,2
27126,"random","deadline",23,1,2,3,4,1066.82,925.855,1029.82,653.9,0,0,0
27126,"random","deadline",24,2,1,4,NA,995.23,612.43,616.885,NA,2,2,2
27126,"random","deadline",25,1,4,2,NA,1386.865,799.37,620.165,NA,2,2,2
27126,"random","deadline",26,2,3,1,4,973.325,940.54,667.09,696.85,2,2,2
27126,"random","deadline",27,1,4,2,3,1169.45,740.68,580.665,648.635,2,2,2
27126,"random","deadline",28,2,1,3,4,875.565,730.5,638.875,536.775,1,1,1
27126,"random","deadline",29,2,3,1,4,677.42,629.395,473.075,678.115,2,2,2
27128,"random","untimed",0,2,1,3,4,5027.005,1421.36,1151.235,1154.645,1,1,1
27128,"random","untimed",1,1,4,3,2,1087.705,666.44,756.765,860.375,3,3,3
27128,"random","untimed",2,4,1,2,3,720.23,1037.905,1859.315,937.59,3,3,3
27128,"random","untimed",3,1,4,3,2,779.08,865.175,732.355,700.035,3,3,3
27128,"random","untimed",4,4,1,3,2,565.84,852.965,727.515,768.495,4,4,4
27128,"random","untimed",5,4,2,1,3,542.015,1235.34,910.11,804.76,4,4,4
27128,"random","untimed",6,4,2,3,1,607.135,1208.05,813.68,999.52,5,5,5
27128,"random","untimed",7,3,2,4,1,631.835,688.54,713.39,986.66,4,4,4
27128,"random","untimed",8,2,1,3,4,873.435,958.345,866.25,906.165,1,1,1
27128,"random","untimed",9,1,3,4,2,1235.345,769.44,707.46,698.5,2,2,2
27128,"random","deadline",0,2,3,1,4,1306.535,832.685,619.79,720.17,2,2,2
27128,"random","deadline",1,4,1,2,3,451.08,656.855,525.125,630.295,3,3,3
27128,"random","deadline",2,1,2,4,3,588.66,584.785,593.75,681.255,1,1,1
27128,"random","deadline",3,3,4,2,1,679.235,568.465,641.185,920.97,5,5,5
27128,"random","deadline",4,3,4,2,1,661.435,785.705,843.775,681.765,5,5,5
27128,"random","deadline",5,2,3,1,4,687.375,558.07,673.21,753.54,2,2,2
27128,"random","deadline",6,2,1,4,NA,657.215,688.17,651.535,NA,2,2,2
27128,"random","deadline",7,1,3,4,2,517.455,645.42,626.76,751.1,2,2,2
27128,"random","deadline",8,1,2,4,NA,710.385,541.13,697.905,NA,1,1,1
27128,"random","deadline",9,1,2,3,4,481.16,715.41,605.95,745.3,0,0,0
27128,"random","deadline",10,2,3,1,4,938.345,712.755,633.71,624.28,2,2,2
27128,"random","deadline",11,1,2,3,4,654.9,650.835,703.165,755.005,0,0,0
27128,"random","deadline",12,2,1,4,3,882.8,622.535,682.105,589.635,2,2,2
27128,"random","deadline",13,2,4,1,3,560.395,735.85,681.98,629.76,3,3,3
27128,"random","deadline",14,2,3,4,1,611.695,594.5,597.335,720.6,3,3,3
27128,"random","deadline",15,2,3,4,1,521.995,678.915,567.815,696.855,3,3,3
27128,"random","deadline",16,2,3,4,1,802.465,692.265,546.655,686.945,3,3,3
27128,"random","deadline",17,4,NA,NA,NA,440.78,NA,NA,NA,4.5,3,6
27128,"random","deadline",18,3,4,2,1,723.09,648.395,725.22,1448.015,5,5,5
27128,"random","deadline",19,2,4,1,3,446.75,601.03,713.73,898.625,3,3,3
27128,"random","deadline",20,1,3,4,2,588.19,500.325,554.245,779.685,2,2,2
27128,"random","deadline",21,4,1,NA,NA,515.99,973.79,NA,NA,3.5,3,4
27128,"random","deadline",22,2,1,4,3,443.755,814.725,573.5,643.77,2,2,2
27128,"random","deadline",23,1,3,4,NA,525.615,563.285,645.55,NA,2,2,2
27128,"random","deadline",24,4,2,3,1,1509.21,636.385,753.305,744.105,5,5,5
27128,"random","deadline",25,2,1,4,3,503.255,586.86,582.63,620.405,2,2,2
27128,"random","deadline",26,1,3,4,2,497.675,642.655,632.93,771.525,2,2,2
27128,"random","deadline",27,4,2,3,NA,428.875,925.13,614.88,NA,5,5,5
27128,"random","deadline",28,3,2,1,4,467.245,759.085,693.17,632.455,3,3,3
27128,"random","deadline",29,1,2,3,4,434.865,666.125,830.175,730.47,0,0,0
27146,"random","untimed",0,1,3,2,4,4061.41,1566.695,1443.105,6404.745,1,1,1
27146,"random","untimed",1,1,2,4,3,1488.39,2226.36,1468.845,1272.58,1,1,1
27146,"random","untimed",2,2,3,1,4,863.545,714.38,1281.12,1004.02,2,2,2
27146,"random","untimed",3,1,4,3,2,1691.005,934.625,1460.015,1130.645,3,3,3
27146,"random","untimed",4,2,1,3,4,941.73,790.74,682.87,782.005,1,1,1
27146,"random","untimed",5,4,1,2,3,579.705,2313.485,939.535,699.255,3,3,3
27146,"random","untimed",6,2,4,1,3,1117.655,639.92,1131.01,739.705,3,3,3
27146,"random","untimed",7,2,1,3,4,711.5,1038.57,630.02,865.26,1,1,1
27146,"random","untimed",8,1,4,3,2,785.55,731.54,850.16,771.435,3,3,3
