97959,fixed_moving_delay,4,89,rdk,NA,NA,3156,0,0,88,29332,1,154497,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,4,91,practice_rdk,NA,1,762,NA,NA,0,26174,NA,155261,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,4,93,rdk,NA,NA,1504,0,0.5,88,25411,1,156768,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,4,95,practice_rdk,NA,2,790,NA,NA,3,23906,NA,157560,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,4,97,rdk,NA,NA,10132,0,0.2,90,23115,NA,167694,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,4,99,rdk,NA,NA,3204,180,0.2,88,12982,NA,171403,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,4,101,rdk,NA,NA,6266,0,0.2,88,9775,1,178171,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,4,103,practice_rdk,NA,0,934,NA,NA,2,3508,NA,179109,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,4,105,rdk,NA,NA,2297,180,0.8,90,2572,1,181408,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,5,110,practice_rdk,NA,2,1566,NA,NA,3,30000,NA,185195,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,5,112,rdk,NA,NA,859,0,0.2,88,28432,1,186056,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,5,114,practice_rdk,NA,1,803,NA,NA,0,27572,NA,186862,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,5,116,rdk,NA,NA,1012,0,0.5,88,26767,1,187876,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,5,118,practice_rdk,NA,3,828,NA,NA,1,25753,NA,188708,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,5,120,rdk,NA,NA,3832,0,0,88,24923,1,192542,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,5,122,practice_rdk,NA,0,4897,NA,NA,2,21090,NA,197441,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,5,124,rdk,NA,NA,1467,180,0.8,90,16192,1,198911,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,6,129,practice_rdk,NA,3,867,NA,NA,1,30000,NA,203657,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,6,131,rdk,NA,NA,3512,0,0,88,29133,1,207172,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,6,133,practice_rdk,NA,1,872,NA,NA,0,25620,NA,208048,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,6,135,rdk,NA,NA,2373,0,0.5,88,24745,1,210427,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,6,137,practice_rdk,NA,2,808,NA,NA,3,22368,NA,211238,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,6,139,rdk,NA,NA,1115,0,0.2,88,21558,1,212355,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,6,141,practice_rdk,NA,0,594,NA,NA,2,20442,NA,212951,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,6,143,rdk,NA,NA,960,180,0.8,90,19848,1,213915,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,7,148,practice_rdk,NA,3,724,NA,NA,1,30000,NA,218090,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,7,150,rdk,NA,NA,3456,0,0,88,29274,1,221550,0.5,0,0.8,0.2,NA,27082
